"source","date","assertionType","evidenceType","exactText","modality","statementType","drug1Lab","drug1Type","drug1Role","dose1","drug2Lab","drug2Type","drug2Role","dose2","objectRegimens","objectFormulation","objectDuration","preciptRegimens","preciptFormulation","preciptDuration","numOfParticipants","auc","aucType","aucDirection","cl","clType","clDirection","cmax","cmaxType","cmaxDirection","t12","t12Type","t12Direction"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/53664f8d-3a93-9f2b-daee-380707e4062c.html","2015-10-27 15:39:35 -0400","DDI-clinical-trial","evidence-supports","Administration of fluvoxamine maleate 100 mg daily for 18 days (N = 8) did not significantly affect the pharmacokinetics of a 1.25 mg single intravenous dose of digoxin. ","ncit:negative","ncit:quantitative","digoxin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","1.25","fluvoxamine maleate","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","100","SD","IV","1","Daily","Oral","18","8","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/3e593725-3fc9-458e-907d-19d51d5a7f9c.html","2015-10-29 11:30:54 -0400","drug-drug-interaction","evidence-supports","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type IC antiarrhythmics propafenone and flecainide). While all the SSRIs, e.g., fluoxetine, sertraline, paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the co-administration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","ncit:positive","ncit:Qualitative","fluoxetine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"TCA","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction","nodeID://b40448",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/13bb8267-1cab-43e5-acae-55a4d957630a.html","2015-11-02 14:22:34 -0500","DDI-clinical-trial","evidence-supports","In subjects who had received 21 days of 40 mg/day racemic citalopram, combined administration of citalopram and digoxin (single dose of 1 mg) did not significantly affect the pharmacokinetics of either citalopram or digoxin. ","ncit:negative","ncit:quantitative","digoxin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","1","citalopram","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","40","Daily","Oral","21","SD","Oral","1","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/1809bcb4-5fcc-45ca-986a-4fa5edcd4b5e.html","2015-09-29 09:58:27 -0400","drug-drug-interaction","evidence-supports","The plasma concentration of CMI has been reported to be increased by the concomitant administration of haloperidol; plasma levels of several closely related tricyclic antidepressants have been reported to be increased by the concomitant administration of methylphenidate or hepatic enzyme inhibitors (e.g., cimetidine, fluoxetine) and decreased by the concomitant administration of hepatic enzyme inducers (e.g., barbiturates, phenytoin), and such an effect may be anticipated with CMI as well. Administration of CMI has been reported to increase the plasma levels of phenobarbital, if given concomitantly (see CLINICAL PHARMACOLOGY, Interactions).","ncit:positive","ncit:Qualitative","CMI","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b39453","haloperidol","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","nodeID://b39055","nodeID://b37985","nodeID://b37984","nodeID://b37983","nodeID://b37969","nodeID://b37976","nodeID://b37982","nodeID://b37973","nodeID://b37979","nodeID://b37978","nodeID://b37967","nodeID://b37980","nodeID://b37971","nodeID://b37975","nodeID://b37970","nodeID://b37974","nodeID://b37977","nodeID://b37968","nodeID://b37972","nodeID://b37981"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html","2015-09-03 15:42:22 -0400","drug-drug-interaction","evidence-supports","No dose adjustment for EMSAM is needed when EMSAM is used concomitantly with alcohol, alprazolam, ibuprofen, olanzapine, risperidone, levothyroxine, and CYP3A4 inhibitors (e.g., ketoconazole). No clinically meaningful change in selegiline exposure was seen when EMSAM was co-administered with alcohol, alprazolam, ibuprofen, olanzapine, risperidone, levothyroxine, and ketoconazole [see Clinical Pharmacology (12.3)]. ","ncit:negative","ncit:Qualitative","olanzapine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b39204","EMSAM","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product","dikbD2R:precipitant-drug-of-interaction","nodeID://b40220","nodeID://b38981","nodeID://b38990","nodeID://b38984","nodeID://b38986","nodeID://b38973","nodeID://b38980","nodeID://b38987","nodeID://b38974","nodeID://b38983","nodeID://b38975","nodeID://b38978","nodeID://b38977","nodeID://b38982","nodeID://b38989","nodeID://b38988","nodeID://b38985","nodeID://b38976","nodeID://b38972","nodeID://b38979"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html","2015-09-03 15:42:22 -0400","drug-drug-interaction","evidence-supports","No dose adjustment of alprazolam, ibuprofen, levothyroxine, olanzapine, risperdione, warfarin, or strong CYP3A4 inhibitors (e.g., ketoconazole) is necessary when these drugs are used in combination with EMSAM. EMSAM had no clinically relevant effect on pharmacokinetics of these drugs.","ncit:negative","ncit:Qualitative","EMSAM","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product","dikbD2R:precipitant-drug-of-interaction","nodeID://b37537","ibuprofen","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b39913","nodeID://b38912","nodeID://b38902","nodeID://b38908","nodeID://b38899","nodeID://b38901","nodeID://b38914","nodeID://b38904","nodeID://b38905","nodeID://b38900","nodeID://b38910","nodeID://b38897","nodeID://b38906","nodeID://b38913","nodeID://b38903","nodeID://b38915","nodeID://b38909","nodeID://b38911","nodeID://b38907","nodeID://b38898"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html","2015-10-27 14:16:45 -0400","DDI-clinical-trial","evidence-supports","Pseudoephedrine    EMSAM 6 mg per 24 hours for 10 days, co-administered with pseudoephedrine (60 mg, 3 times a day) did not affect the pharmacokinetics of pseudoephedrine. There were no clinically significant changes in blood pressure during pseudoephedrine administration alone, or in combination with EMSAM [see Drug Interactions (7.4) and (7.5)]. ","ncit:negative","ncit:quantitative","pseudoephedrine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","60","EMSAM","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product","dikbD2R:precipitant-drug-of-interaction","6","TID","Oral","Unk","Daily","transdermal","10","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html","2015-08-20 11:38:24 -0400","drug-drug-interaction","evidence-supports","AUBAGIO may increase the systemic exposures of ethinylestradiol and levonorgestrel. Consideration should be given to the type or dose of contraceptives used in combination with AUBAGIO [see Clinical Pharmacology (12.3)].","ncit:positive","ncit:Qualitative","levonorgestrel","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b38320","AUBAGIO","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","nodeID://b40460","nodeID://b39479","nodeID://b39494","nodeID://b39487","nodeID://b39496","nodeID://b39486","nodeID://b39495","nodeID://b39483","nodeID://b39490","nodeID://b39481","nodeID://b39491","nodeID://b39497","nodeID://b39493","nodeID://b39482","nodeID://b39488","nodeID://b39489","nodeID://b39480","nodeID://b39484","nodeID://b39485","nodeID://b39492"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/3e593725-3fc9-458e-907d-19d51d5a7f9c.html","2015-10-29 11:30:54 -0400","drug-drug-interaction","evidence-supports","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type IC antiarrhythmics propafenone and flecainide). While all the SSRIs, e.g., fluoxetine, sertraline, paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the co-administration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","ncit:positive","ncit:Qualitative","TCA","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction",,"cimetidine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","nodeID://b37582",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/53664f8d-3a93-9f2b-daee-380707e4062c.html","2015-10-27 15:37:39 -0400","drug-drug-interaction","evidence-supports","Multiple hepatic cytochrome P450 isoenzymes are involved in the oxidative biotransformation of a large number of structurally different drugs and endogenous compounds. The available knowledge concerning the relationship of fluvoxamine and the cytochrome P450 isoenzyme system has been obtained mostly from pharmacokinetic interaction studies conducted in healthy volunteers, but some preliminary in vitro data are also available. Based on a finding of substantial interactions of fluvoxamine with certain of these drugs [see later parts of this section and also Warnings and Precautions (5)] and limited in vitro data for CYP3A4, it appears that fluvoxamine inhibits several cytochrome P450 isoenzymes that are known to be involved in the metabolism of other drugs such as: CYP1A2 (e.g., warfarin, theophylline, propranolol, tizanidine), CYP2C9 (e.g., warfarin), CYP3A4 (e.g., alprazolam), and CYP2C19 (e.g., omeprazole). ","ncit:positive","ncit:Qualitative","fluvoxamine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"alprazolam","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b37371",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-06 15:56:02 -0500","DDI-clinical-trial","evidence-supports","Lorazepam – When lorazepam (2 mg BID) and nefazodone (200 mg BID) were coadministered to steady state, there was no change in any pharmacokinetic parameter for either drug compared to each drug administered alone. Therefore, dosage adjustment is not necessary for either drug when coadministered.","ncit:negative","ncit:quantitative","nefazodone","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","200","lorazepam","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","2","BID","Oral","Unk","BID","Oral","Unk","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html","2015-08-20 11:48:50 -0400","drug-drug-interaction","evidence-supports","Teriflunomide inhibits the activity of OAT3 in vivo. In patients taking AUBAGIO, exposure of drugs which are OAT3 substrates (e.g., cefaclor, cimetidine, ciprofloxacin, penicillin G, ketoprofen, furosemide, methotrexate, zidovudine) may be increased. Monitor these patients and adjust the dose of the concomitant drug(s) which are OAT3 substrates as required [see Clinical Pharmacology (12.3)].","ncit:positive","ncit:Qualitative","ketoprofen","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b40412","Teriflunomide","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","nodeID://b37338","nodeID://b37091","nodeID://b37098","nodeID://b37104","nodeID://b37096","nodeID://b37099","nodeID://b37089","nodeID://b37102","nodeID://b37103","nodeID://b37087","nodeID://b37095","nodeID://b37093","nodeID://b37101","nodeID://b37090","nodeID://b37097","nodeID://b37088","nodeID://b37105","nodeID://b37094","nodeID://b37100","nodeID://b37092"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/13bb8267-1cab-43e5-acae-55a4d957630a.html","2015-11-02 14:33:30 -0500","DDI-clinical-trial","evidence-supports","Combined administration of racemic citalopram (40 mg) and ketoconazole (200 mg), a potent CYP3A4 inhibitor, decreased the Cmax and AUC of ketoconazole by 21% and 10%, respectively, and did not significantly affect the pharmacokinetics of citalopram. ","ncit:positive","ncit:quantitative","citalopram","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","40","ketoconazole","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","200","UNK","Oral","Unk","UNK","Oral","Unk","Unk","21","Percent","Decrease","Unk","UNK","UNK","10","Percent","Decrease","Unk","UNK","UNK"
